segment_id,mode,cost_bin,capacity_bin,reliability_bin,lane_count,capacity,unit_cost,transit_days,reliability,allocation,utilization,objective_score
truck|cost_8|cap_6|rel_1,truck,cost_8,cap_6,rel_1,27,24.981019,0.20729454664764965,1.0,0.0,24.981019,1.0,0.47496562024451455
truck|cost_6|cap_8|rel_2,truck,cost_6,cap_8,rel_2,4,24.84778,0.1823613094718822,1.0,0.0,24.84778,1.0,0.4210336384643324
truck|cost_4|cap_6|rel_5,truck,cost_4,cap_6,rel_5,21,24.703671,0.1670801772943132,1.0,0.8129995964895755,24.703671,1.0,0.2042672603828295
truck|cost_3|cap_6|rel_1,truck,cost_3,cap_6,rel_1,22,23.411003,0.16210865246054884,1.0,0.0,23.411003,1.0,0.37722601247354925
truck|cost_10|cap_5|rel_5,truck,cost_10,cap_5,rel_5,48,23.187324,0.2775420723866354,1.0,0.7176563282138891,23.187324,1.0,0.46474708808337833
truck|cost_10|cap_5|rel_4,truck,cost_10,cap_5,rel_4,49,23.062525,0.28808924495824323,1.0,0.43032358947135824,23.062525,1.0,0.552489407032517
truck|cost_1|cap_6|rel_4,truck,cost_1,cap_6,rel_4,21,22.447086,0.13498293538082543,1.0,0.36949911563111015,22.447086,1.0,0.2350563507788122
truck|cost_5|cap_6|rel_5,truck,cost_5,cap_6,rel_5,21,22.223717,0.17370902998124585,1.0,0.8266397384694955,22.223717,1.0,0.21552359349441969
truck|cost_5|cap_6|rel_3,truck,cost_5,cap_6,rel_3,17,21.557597,0.17444131629886214,1.0,0.0768525246241687,21.557597,1.0,0.3865359890088801
truck|cost_8|cap_5|rel_4,truck,cost_8,cap_5,rel_4,43,20.950487,0.20586485694947057,1.0,0.41955408868418786,20.950487,1.0,0.37706704238190825
truck|cost_6|cap_5|rel_4,truck,cost_6,cap_5,rel_4,45,20.63968,0.18043791770707637,1.0,0.3567443242998501,20.63968,1.0,0.3362601944251193
truck|cost_4|cap_5|rel_3,truck,cost_4,cap_5,rel_3,45,20.438209,0.1674726697889921,1.0,0.11977073742558546,20.438209,1.0,0.36176424671878304
truck|cost_7|cap_5|rel_5,truck,cost_7,cap_5,rel_5,42,20.389108,0.19137823334141893,1.0,0.7701148910507817,20.389108,1.0,0.26651590982239026
truck|cost_9|cap_5|rel_4,truck,cost_9,cap_5,rel_4,39,20.268704,0.22906102197772002,1.0,0.41829892994191087,20.268704,1.0,0.42752526683473724
truck|cost_7|cap_5|rel_3,truck,cost_7,cap_5,rel_3,37,19.69362,0.19215016580797012,1.0,0.1084168286297913,19.69362,1.0,0.4177086737902357
truck|cost_2|cap_6|rel_4,truck,cost_2,cap_6,rel_4,19,19.521273,0.15523549208741405,1.0,0.35655480449587124,19.521273,1.0,0.28178876857435026
truck|cost_7|cap_5|rel_4,truck,cost_7,cap_5,rel_4,41,19.238677,0.1917974853245877,1.0,0.39948533946571596,19.238677,1.0,0.35117344201412326
truck|cost_6|cap_6|rel_1,truck,cost_6,cap_6,rel_1,17,18.926545,0.1829744805302635,1.0,0.0,18.926545,1.0,0.4223599616415287
truck|cost_8|cap_5|rel_5,truck,cost_8,cap_5,rel_5,40,18.556975,0.20678423852656852,1.0,0.8358311394610858,18.556975,1.0,0.284990144521048
truck|cost_7|cap_6|rel_1,truck,cost_7,cap_6,rel_1,17,18.215549,0.19198681469586298,1.0,0.0,18.215549,1.0,0.4418541427857413
truck|cost_4|cap_5|rel_4,truck,cost_4,cap_5,rel_4,37,16.785822,0.16596623455541745,1.0,0.3699373946765478,16.785822,1.0,0.301975916557642
truck|cost_2|cap_5|rel_3,truck,cost_2,cap_5,rel_3,36,15.926974,0.15538438820328077,1.0,0.11191486630966094,15.926974,1.0,0.3373918005994211
truck|cost_1|cap_6|rel_1,truck,cost_1,cap_6,rel_1,13,15.783642,0.14152146288010048,1.0,0.0,15.783642,1.0,0.33269477388905433
truck|cost_4|cap_6|rel_2,truck,cost_4,cap_6,rel_2,15,15.622538,0.16594571060184787,1.0,0.00014990247522412,15.622538,1.0,0.38549190984638043
truck|cost_9|cap_5|rel_2,truck,cost_9,cap_5,rel_2,28,15.358872,0.2251613467946811,1.0,1.5822511974735713e-05,15.358872,1.0,0.513608929459089
truck|cost_5|cap_5|rel_4,truck,cost_5,cap_5,rel_4,33,15.273344999999999,0.17414129420581287,1.0,0.38253407237998704,15.273344999999999,1.0,0.3168125717507851
truck|cost_10|cap_5|rel_3,truck,cost_10,cap_5,rel_3,35,15.15566,0.2780850227421389,1.0,0.11329868220144775,15.15566,1.0,0.6024874133564851
truck|cost_4|cap_5|rel_5,truck,cost_4,cap_5,rel_5,32,15.021815,0.16730977166082447,1.0,0.7329699600152559,15.021815,1.0,0.2228480762987292
truck|cost_2|cap_6|rel_2,truck,cost_2,cap_6,rel_2,14,14.887554,0.15310533485145766,1.0,0.0,14.887554,1.0,0.3577513346436435
truck|cost_10|cap_5|rel_2,truck,cost_10,cap_5,rel_2,29,14.551767,0.27973003482567727,1.0,7.681048199796551e-05,14.551767,1.0,0.6316302619372364
truck|cost_3|cap_7|rel_1,truck,cost_3,cap_7,rel_1,6,14.01427,0.15998313173659592,1.0,0.0,14.01427,1.0,0.3726283926719359
truck|cost_5|cap_7|rel_1,truck,cost_5,cap_7,rel_1,6,13.80851,0.1757019058692442,1.0,0.0,13.80851,1.0,0.4066289772792451
truck|cost_1|cap_5|rel_4,truck,cost_1,cap_5,rel_4,35,13.776549,0.13927930759051096,1.0,0.39077321920614005,13.776549,1.0,0.23954236245913324
truck|cost_9|cap_5|rel_3,truck,cost_9,cap_5,rel_3,30,13.693728,0.23059422674214097,1.0,0.10014989227284765,13.693728,1.0,0.5027333890603471
truck|cost_1|cap_6|rel_2,truck,cost_1,cap_6,rel_2,13,13.661145000000001,0.1441006603091075,1.0,4.993234859562307e-05,13.661145000000001,1.0,0.3382624385450685
truck|cost_2|cap_5|rel_4,truck,cost_2,cap_5,rel_4,29,13.644542,0.1556424605785194,1.0,0.4209042138431357,13.644542,1.0,0.26812811366827616
truck|cost_3|cap_5|rel_4,truck,cost_3,cap_5,rel_4,29,13.005155,0.16138192531052928,1.0,0.32461345623882804,13.005155,1.0,0.30230159021499947
truck|cost_10|cap_6|rel_3,truck,cost_10,cap_6,rel_3,13,12.642122,0.2949702124487177,1.0,0.08762218030666115,12.642122,1.0,0.6448131048456307
truck|cost_5|cap_5|rel_3,truck,cost_5,cap_5,rel_3,23,12.001804,0.17274652845825791,1.0,0.10036606898929289,12.001804,1.0,0.37755674409890805
truck|cost_8|cap_5|rel_1,truck,cost_8,cap_5,rel_1,22,11.346818,0.21125107697808906,1.0,0.0,11.346818,1.0,0.4835238158847254
truck|cost_6|cap_5|rel_3,truck,cost_6,cap_5,rel_3,25,11.340898,0.18274905930922153,1.0,0.1114162680522468,11.340898,1.0,0.3966957770827785
truck|cost_8|cap_5|rel_3,truck,cost_8,cap_5,rel_3,25,11.259182,0.206496070461134,1.0,0.09557924563774975,11.259182,1.0,0.45164055674315984
truck|cost_5|cap_5|rel_5,truck,cost_5,cap_5,rel_5,26,10.841567,0.17504941102450808,1.0,0.8063742515917315,10.841567,1.0,0.22300227751718926
truck|cost_10|cap_5|rel_1,truck,cost_10,cap_5,rel_1,24,10.736063,0.2812139430996224,1.0,0.0,10.736063,1.0,0.6348573950087015
truck|cost_9|cap_5|rel_5,truck,cost_9,cap_5,rel_5,24,10.707759,0.23299493964574577,1.0,0.8001772393240101,10.707759,1.0,0.3497420164055362
truck|cost_3|cap_6|rel_2,truck,cost_3,cap_6,rel_2,9,10.591358,0.16117431684362712,1.0,7.556551872184909e-06,10.591358,1.0,0.37520328491066635
truck|cost_10|cap_4|rel_5,truck,cost_10,cap_4,rel_5,60,10.487571599999999,0.26448086920298347,1.0,0.7902151336177877,10.487571599999999,1.0,0.4200989608268366
truck|cost_5|cap_4|rel_3,truck,cost_5,cap_4,rel_3,58,10.432644,0.17378043087784786,1.0,0.08119555227479806,10.432644,1.0,0.38412506882434216
truck|cost_3|cap_5|rel_3,truck,cost_3,cap_5,rel_3,23,10.152116,0.16068889682289694,1.0,0.1061893429483884,10.152116,1.0,0.3501595373131199
truck|cost_6|cap_6|rel_2,truck,cost_6,cap_6,rel_2,10,10.065606,0.18025219240354137,1.0,2.9344277289602293e-05,10.065606,1.0,0.4164648697968343
truck|cost_2|cap_5|rel_5,truck,cost_2,cap_5,rel_5,22,10.061492,0.15415736722734869,1.0,0.7523499801521829,10.061492,1.0,0.19001941502694616
truck|cost_1|cap_5|rel_5,truck,cost_1,cap_5,rel_5,21,9.855448,0.14166473690138626,1.0,0.7842014633091929,9.855448,1.0,0.1557997220153878
truck|cost_2|cap_5|rel_2,truck,cost_2,cap_5,rel_2,20,9.76303,0.15514856377837816,1.0,0.00022883902657987003,9.76303,1.0,0.36211924225091396
truck|cost_10|cap_4|rel_4,truck,cost_10,cap_4,rel_4,57,9.4148756,0.2773384641509809,1.0,0.3848492434885753,9.4148756,1.0,0.5395106463766144
truck|cost_1|cap_5|rel_1,truck,cost_1,cap_5,rel_1,23,9.317161,0.1416053850826201,1.0,0.0,9.317161,1.0,0.3328763022908954
truck|cost_2|cap_5|rel_1,truck,cost_2,cap_5,rel_1,18,8.847531,0.15611564320462257,1.0,0.0,8.847531,1.0,0.3642627994049626
truck|cost_3|cap_5|rel_5,truck,cost_3,cap_5,rel_5,18,8.467474,0.16021778747881144,1.0,0.7648238421598776,8.467474,1.0,0.20030973983042116
truck|cost_7|cap_4|rel_4,truck,cost_7,cap_4,rel_4,47,8.3545994,0.19230550881643568,1.0,0.3426216392919283,8.3545994,1.0,0.365121739835721
truck|cost_7|cap_5|rel_1,truck,cost_7,cap_5,rel_1,16,8.11871,0.19264588400308752,1.0,0.0,8.11871,1.0,0.4432797464335363
truck|cost_3|cap_5|rel_1,truck,cost_3,cap_5,rel_1,15,8.036798,0.1625664854254303,1.0,0.0,8.036798,1.0,0.37821633069602023
truck|cost_1|cap_6|rel_3,truck,cost_1,cap_6,rel_3,7,7.84472,0.14568635591280463,1.0,0.13360664438557096,7.84472,1.0,0.3115127539517988
truck|cost_3|cap_4|rel_5,truck,cost_3,cap_4,rel_5,42,7.758387,0.1604824797990964,1.0,0.70121185444139,7.758387,1.0,0.2152566003250643
