mode_bin,cost_bin,capacity_bin,reliability_bin,lane_count,capacity,unit_cost,transit_days,reliability,source_count,confidence_count,segment_id,mode,allocation,allocated_value,utilization,weighted_cost,weighted_time,weighted_reliability,objective_score
truck,cost_1,cap_5,rel_3,16,7.430321,0.139098285988901,1.0,0.12595017541964673,2,1,truck|cost_1|cap_5|rel_3,truck,7.430321,7.430321,1.0,1.0335449154473368,7.430321,0.935850233374285,0.29899251359799456
truck,cost_1,cap_5,rel_4,35,13.776549,0.13927930759051096,1.0,0.39077321920614005,2,1,truck|cost_1|cap_5|rel_4,truck,13.776549,13.776549,1.0,1.9187882057067462,13.776549,5.383506402281129,0.23954236245913324
truck,cost_1,cap_5,rel_5,21,9.855448,0.14166473690138626,1.0,0.7842014633091929,2,1,truck|cost_1|cap_5|rel_5,truck,9.855448,9.855448,1.0,1.3961694479652935,9.855448,7.72865674316766,0.1557997220153878
truck,cost_1,cap_6,rel_1,13,15.783642,0.14152146288010048,1.0,0.0,1,1,truck|cost_1|cap_6|rel_1,truck,15.783642,15.783642,1.0,2.233724105415795,15.783642,0.0,0.33269477388905433
truck,cost_1,cap_6,rel_2,13,13.661145000000001,0.1441006603091075,1.0,4.993234859562307e-05,2,1,truck|cost_1|cap_6|rel_2,truck,13.661145000000001,13.661145000000001,1.0,1.9685800150784627,13.661145000000001,0.0006821330543553532,0.3382624385450685
truck,cost_1,cap_6,rel_3,7,7.84472,0.14568635591280463,1.0,0.13360664438557096,2,1,truck|cost_1|cap_6|rel_3,truck,7.84472,7.84472,1.0,1.1428686699562967,7.84472,1.0481067153443762,0.3115127539517988
truck,cost_1,cap_6,rel_4,21,22.447086,0.13498293538082543,1.0,0.36949911563111015,2,1,truck|cost_1|cap_6|rel_4,truck,22.447086,22.447086,1.0,3.029973559025831,22.447086,8.294178425495474,0.2350563507788122
truck,cost_1,cap_6,rel_5,24,25.864992,0.13154628300925017,1.0,0.765664216366344,2,1,truck|cost_1|cap_6|rel_5,truck,25.864992,25.864992,1.0,3.4024435576639918,25.864992,19.803898831001757,0.13810177928256825
truck,cost_1,cap_7,rel_1,24,68.31359,0.1437937610918585,1.0,0.0,1,1,truck|cost_1|cap_7|rel_1,truck,68.31359,68.31359,1.0,9.823068039787175,68.31359,0.0,0.33760988157811045
truck,cost_1,cap_7,rel_2,14,43.49947,0.13870388382724874,1.0,0.0003293994880035857,1,1,truck|cost_1|cap_7|rel_2,truck,43.49947,43.49947,1.0,6.033545433426892,43.49947,0.014328703146427337,0.3265257593828119
truck,cost_1,cap_7,rel_3,29,73.71226,0.12927706300975403,1.0,0.06221668705000208,2,1,truck|cost_1|cap_7|rel_3,truck,73.71226,73.71226,1.0,9.529304480611371,73.71226,4.586132612168386,0.29215043245547767
truck,cost_1,cap_7,rel_4,15,35.20764,0.1336673687885502,1.0,0.3890326755049263,2,1,truck|cost_1|cap_7|rel_4,truck,35.20764,35.20764,1.0,4.706112600054511,35.20764,13.696922387414263,0.22779673436819353
truck,cost_1,cap_7,rel_5,10,27.16996,0.13065260462805012,1.0,0.8034988932226724,2,1,truck|cost_1|cap_7|rel_5,truck,27.16996,27.16996,1.0,3.5498260416399363,27.16996,21.83103278890428,0.12761925152686526
truck,cost_1,cap_8,rel_1,14,96.60039,0.1412364450602524,1.0,0.0,2,1,truck|cost_1|cap_8|rel_1,truck,96.60039,96.60039,1.0,13.643495675033956,96.60039,0.0,0.33207826445793986
truck,cost_1,cap_8,rel_2,52,379.32964,0.14046096760778565,1.0,0.0,1,1,truck|cost_1|cap_8|rel_2,truck,379.32964,379.32964,1.0,53.28100827671299,379.32964,0.0,0.330400863503441
truck,cost_1,cap_8,rel_3,7,50.24571,0.14120419304789916,1.0,0.04366116402491569,2,1,truck|cost_1|cap_8|rel_3,truck,50.24571,50.24571,1.0,7.094904934668758,50.24571,2.1937861858583467,0.322142446398172
truck,cost_1,cap_8,rel_4,9,71.54654,0.14396478015948938,1.0,0.3772840207679467,2,1,truck|cost_1|cap_8|rel_4,truck,71.54654,71.54654,1.0,10.300181902272112,71.54654,26.993366283234728,0.25272543702084443
truck,cost_1,cap_8,rel_5,12,85.33646999999999,0.14539979286959678,1.0,0.7719827522546946,1,1,truck|cost_1|cap_8|rel_5,truck,85.33646999999999,85.33646999999999,1.0,12.407905062222559,85.33646999999999,65.87828297830018,0.16663990214961436
truck,cost_1,cap_9,rel_1,40,1062.7652,0.14256624408210314,1.0,0.0,2,1,truck|cost_1|cap_9|rel_1,truck,1062.7652,1062.7652,1.0,151.51444290516517,1062.7652,0.0,0.3349546938646862
truck,cost_1,cap_9,rel_2,32,822.0576,0.14266631354106385,1.0,8.9976011316075e-05,2,1,truck|cost_1|cap_9|rel_2,truck,822.0576,822.0576,1.0,117.27992731041445,822.0576,0.07396546392006545,0.33515081792265455
truck,cost_1,cap_9,rel_3,10,381.15930000000003,0.14480069299936318,1.0,0.08607347079493319,2,1,truck|cost_1|cap_9|rel_3,truck,381.15930000000003,381.15930000000003,1.0,55.19213078315217,381.15930000000003,32.80770387676718,0.3203380237141087
truck,cost_1,cap_9,rel_4,6,89.655,0.14248755029685126,1.0,0.30756882947940006,2,1,truck|cost_1|cap_9|rel_4,truck,89.655,89.655,1.0,12.774721321864199,89.655,27.57508340697561,0.2652835555323788
truck,cost_1,cap_9,rel_5,8,199.1598,0.14283015338740676,1.0,0.8322631846916788,1,1,truck|cost_1|cap_9|rel_5,truck,199.1598,199.1598,1.0,28.446024782605253,199.1598,165.7533694105578,0.14746013958244003
truck,cost_1,cap_10,rel_1,23,5667.6937,0.14702075626224248,1.0,0.0,2,1,truck|cost_1|cap_10|rel_1,truck,5667.6937,5667.6937,1.0,833.2686140367472,5667.6937,0.0,0.3445900520031137
truck,cost_1,cap_10,rel_2,15,4497.503,0.1478423602774071,1.0,0.0,2,1,truck|cost_1|cap_10|rel_2,truck,4497.503,4497.503,1.0,664.9214588747192,4497.503,0.0,0.34636722728380487
truck,cost_1,cap_10,rel_4,2,262.566,0.1455565457827746,1.0,0.5444569112325268,1,1,truck|cost_1|cap_10|rel_4,truck,262.566,262.566,1.0,38.218199999999996,262.566,142.95587335467962,0.21839267909315768
truck,cost_1,cap_10,rel_5,3,186.4239,0.1410899031722863,1.0,0.6327960517773977,1,1,truck|cost_1|cap_10|rel_5,truck,186.4239,186.4239,1.0,26.302529999999987,186.4239,117.96830787694442,0.1887692040720706
truck,cost_2,cap_1,rel_1,7,0.0073263234,0.15597776216333023,1.0,0.0,2,1,truck|cost_2|cap_1|rel_1,truck,0.0073263234,0.0073263234,1.0,0.001142743528816841,0.0073263234,0.0,0.36396455502721137
truck,cost_2,cap_1,rel_2,21,0.01923608944,0.15327540715968294,1.0,0.0007476044529999285,2,1,truck|cost_2|cap_1|rel_2,truck,0.01923608944,0.01923608944,1.0,0.0029484194410760774,0.01923608944,1.43809861236489e-05,0.3579502753422722
truck,cost_2,cap_1,rel_3,41,0.06143847126,0.1548521462062638,1.0,0.061681973354186355,2,1,truck|cost_2|cap_1|rel_3,truck,0.06143847126,0.06143847126,1.0,0.009513879134242858,0.06143847126,0.0037896461471812644,0.34759159149737495
truck,cost_2,cap_1,rel_4,21,0.051460126,0.15342471081131714,1.0,0.39519025651092204,1,1,truck|cost_2|cap_1|rel_4,truck,0.051460126,0.051460126,1.0,0.007895254949863944,0.051460126,0.02033654039402437,0.26914154604054974
truck,cost_2,cap_1,rel_5,8,0.018250434,0.15505719277715646,1.0,0.6670395679477703,1,1,truck|cost_2|cap_1|rel_5,truck,0.018250434,0.018250434,1.0,0.0028298610630047706,0.018250434,0.012173761610219297,0.21124326821831135
truck,cost_2,cap_2,rel_1,21,0.14271949,0.15515071359514146,1.0,0.0,1,1,truck|cost_2|cap_2|rel_1,truck,0.14271949,0.14271949,1.0,0.022143030717434658,0.14271949,0.0,0.3621756028748517
truck,cost_2,cap_2,rel_2,16,0.254622,0.1561389773887546,1.0,3.86844076493e-05,1,1,truck|cost_2|cap_2|rel_2,truck,0.254622,0.254622,1.0,0.039756418700679474,0.254622,9.849901244480066e-06,0.3643045310817376
truck,cost_2,cap_2,rel_3,43,0.59273217,0.15418349287722963,1.0,0.0748577442863798,2,1,truck|cost_2|cap_2|rel_3,truck,0.59273217,0.59273217,1.0,0.09138951631129986,0.59273217,0.044370593212171,0.343167945644243
truck,cost_2,cap_2,rel_4,34,0.49584338,0.1546510387307963,1.0,0.33768118970459526,2,1,truck|cost_2|cap_2|rel_4,truck,0.49584338,0.49584338,1.0,0.07668269376478895,0.49584338,0.16743698246554772,0.28478940901665284
truck,cost_2,cap_2,rel_5,20,0.30861556,0.15402521248027382,1.0,0.8028911776406049,1,1,truck|cost_2|cap_2|rel_5,truck,0.30861556,0.30861556,1.0,0.047534577203718696,0.30861556,0.24778471040661476,0.1783128297730816
truck,cost_2,cap_3,rel_1,15,0.8083921000000001,0.15587202303075612,1.0,0.0,1,1,truck|cost_2|cap_3|rel_1,truck,0.8083921000000001,0.8083921000000001,1.0,0.1260057120290813,0.8083921000000001,0.0,0.3637358353895952
truck,cost_2,cap_3,rel_2,7,0.3463231,0.1544068021232811,1.0,7.62760196218e-05,2,1,truck|cost_2|cap_3|rel_2,truck,0.3463231,0.3463231,1.0,0.05347464237242129,0.3463231,2.64161475710826e-05,0.3605492449051837
truck,cost_2,cap_3,rel_3,30,1.8357251,0.15613628089447928,1.0,0.09680065558570732,2,1,truck|cost_2|cap_3|rel_3,truck,1.8357251,1.8357251,1.0,0.2866232898586461,1.8357251,0.17769939315513814,0.3424335244939958
truck,cost_2,cap_3,rel_4,24,1.2662533,0.15600063598249284,1.0,0.35860652171834634,2,1,truck|cost_2|cap_3|rel_4,truck,1.2662533,1.2662533,1.0,0.1975363201149303,1.2662533,0.45408669152737774,0.282980193656535
truck,cost_2,cap_3,rel_5,22,0.9348143,0.15541925918550337,1.0,0.8123012311226482,2,1,truck|cost_2|cap_3|rel_5,truck,0.9348143,0.9348143,1.0,0.1452881459820149,0.9348143,0.7593508067610566,0.17920185323145052
truck,cost_2,cap_4,rel_1,35,7.352704,0.15652384073072298,1.0,0.0,1,1,truck|cost_2|cap_4|rel_1,truck,7.352704,7.352704,1.0,1.1508734698361498,7.352704,0.0,0.36514575340669
truck,cost_2,cap_4,rel_2,20,3.837431,0.1552369482470454,1.0,0.00044681283865379077,1,1,truck|cost_2|cap_4|rel_2,truck,3.837431,3.837431,1.0,0.5957110775486076,3.837431,0.001714613438248055,0.3622611675307782
truck,cost_2,cap_4,rel_3,28,5.118914,0.15544948796129246,1.0,0.10472574932488744,2,1,truck|cost_2|cap_4|rel_3,truck,5.118914,5.118914,1.0,0.7957325602178914,5.118914,0.5360821043796569,0.33915713020716665
truck,cost_2,cap_4,rel_4,39,7.550736,0.1548775638649194,1.0,0.3937405713153371,2,1,truck|cost_2|cap_4|rel_4,truck,7.550736,7.550736,1.0,1.169439597067146,7.550736,2.9730311064912827,0.2726117316123236
truck,cost_2,cap_4,rel_5,30,5.067133,0.15476014578659053,1.0,0.7729669194375549,2,1,truck|cost_2|cap_4|rel_5,truck,5.067133,5.067133,1.0,0.7841902418000438,5.067133,3.916726185390376,0.18666447630229063
truck,cost_2,cap_5,rel_1,18,8.847531,0.15611564320462257,1.0,0.0,2,1,truck|cost_2|cap_5|rel_1,truck,8.847531,8.847531,1.0,1.3812379928378375,8.847531,0.0,0.3642627994049626
truck,cost_2,cap_5,rel_2,20,9.76303,0.15514856377837816,1.0,0.00022883902657987003,1,1,truck|cost_2|cap_5|rel_2,truck,9.76303,9.76303,1.0,1.5147200826252194,9.76303,0.0022341622816700684,0.36211924225091396
truck,cost_2,cap_5,rel_3,36,15.926974,0.15538438820328077,1.0,0.11191486630966094,2,1,truck|cost_2|cap_5|rel_3,truck,15.926974,15.926974,1.0,2.4748031109195594,15.926974,1.7824651659274457,0.3373918005994211
truck,cost_2,cap_5,rel_4,29,13.644542,0.1556424605785194,1.0,0.4209042138431357,2,1,truck|cost_2|cap_5|rel_4,truck,13.644542,13.644542,1.0,2.1236700903469523,13.644542,5.743045223759646,0.26812811366827616
truck,cost_2,cap_5,rel_5,22,10.061492,0.15415736722734869,1.0,0.7523499801521829,2,1,truck|cost_2|cap_5|rel_5,truck,10.061492,10.061492,1.0,1.551053117099031,10.061492,7.569763306501347,0.19001941502694616
truck,cost_2,cap_6,rel_1,27,29.126891,0.15507983698889682,1.0,0.0,1,1,truck|cost_2|cap_6|rel_1,truck,29.126891,29.126891,1.0,4.516993508273366,29.126891,0.0,0.36202229282490994
truck,cost_2,cap_6,rel_2,14,14.887554,0.15310533485145766,1.0,0.0,1,1,truck|cost_2|cap_6|rel_2,truck,14.887554,14.887554,1.0,2.279363940289158,14.887554,0.0,0.3577513346436435
truck,cost_2,cap_6,rel_3,28,26.246418,0.15511589735211545,1.0,0.09993574929314884,2,1,truck|cost_2|cap_6|rel_3,truck,26.246418,26.246418,1.0,4.071236680348715,26.246418,2.622955449091189,0.33951794506111577
truck,cost_2,cap_6,rel_4,19,19.521273,0.15523549208741405,1.0,0.35655480449587124,2,1,truck|cost_2|cap_6|rel_4,truck,19.521273,19.521273,1.0,3.0303944203277497,19.521273,6.96040367802553,0.28178876857435026
truck,cost_2,cap_6,rel_5,27,29.691313,0.15531717700878134,1.0,0.7547274280716505,2,1,truck|cost_2|cap_6|rel_5,truck,29.691313,29.691313,1.0,4.611570916844131,29.691313,22.40884829656036,0.19199091948750555
truck,cost_2,cap_7,rel_1,20,63.916850000000004,0.15573781155126326,1.0,0.0,2,1,truck|cost_2|cap_7|rel_1,truck,63.916850000000004,63.916850000000004,1.0,9.954270340250362,63.916850000000004,0.0,0.36344552847855616
truck,cost_2,cap_7,rel_2,22,62.41655,0.15373092308917588,1.0,0.0,2,1,truck|cost_2|cap_7|rel_2,truck,62.41655,62.41655,1.0,9.5953538475417,62.41655,0.0,0.35910451687187445
truck,cost_2,cap_7,rel_3,25,56.6048,0.15414997620698825,1.0,0.11300057662942725,2,1,truck|cost_2|cap_7|rel_3,truck,56.6048,56.6048,1.0,8.725628573201329,56.6048,6.396375039993403,0.3344763621289802
truck,cost_2,cap_7,rel_4,35,92.81348,0.15386676736764274,1.0,0.35908469062456516,2,1,truck|cost_2|cap_7|rel_4,truck,92.81348,92.81348,1.0,14.280910135741362,92.81348,33.327899751589264,0.2782564657098953
truck,cost_2,cap_7,rel_5,25,70.65603,0.15513775287614254,1.0,0.7870875646271834,2,1,truck|cost_2|cap_7|rel_5,truck,70.65603,70.65603,1.0,10.961417721349314,70.65603,55.61248257892521,0.18429043807357234
truck,cost_2,cap_8,rel_1,25,187.63067,0.15503437533261966,1.0,0.0,2,1,truck|cost_2|cap_8|rel_1,truck,187.63067,187.63067,1.0,29.0892037166909,187.63067,0.0,0.36192395672836725
truck,cost_2,cap_8,rel_2,46,370.41360000000003,0.15520428812005463,1.0,2.360927885705652e-05,2,1,truck|cost_2|cap_8|rel_2,truck,370.41360000000003,370.41360000000003,1.0,57.48977909798667,370.41360000000003,0.008745197974846191,0.3622861526011224
truck,cost_2,cap_8,rel_3,13,99.05982,0.15364410364120593,1.0,0.10968523743638513,2,1,truck|cost_2|cap_8|rel_3,truck,99.05982,99.05982,1.0,15.219957250759204,99.05982,10.865399877105572,0.3341312943596446
truck,cost_2,cap_8,rel_4,17,113.20157,0.15578562193212406,1.0,0.3493635133360944,2,1,truck|cost_2|cap_8|rel_4,truck,113.20157,113.20157,1.0,17.635176986142877,113.20157,39.54849821036182,0.2846037365904473
truck,cost_2,cap_8,rel_5,10,67.93356,0.15549976407570706,1.0,0.864780923111433,2,1,truck|cost_2|cap_8|rel_5,truck,67.93356,67.93356,1.0,10.56365255282289,67.93356,58.74764672704592,0.16751722360280383
truck,cost_2,cap_9,rel_1,59,1859.3654000000001,0.15420476251346343,1.0,0.0,2,1,truck|cost_2|cap_9|rel_1,truck,1859.3654000000001,1859.3654000000001,1.0,286.72299993275095,1859.3654000000001,0.0,0.3601294579582347
truck,cost_2,cap_9,rel_2,30,955.0866,0.15543548298695092,1.0,5.147524241752666e-05,2,1,truck|cost_2|cap_9|rel_2,truck,955.0866,955.0866,1.0,148.4543469653648,955.0866,0.04916331426473132,0.3627799431502114
truck,cost_2,cap_9,rel_3,8,113.2717,0.15353214726879838,1.0,0.15607903451203606,2,1,truck|cost_2|cap_9|rel_3,truck,113.2717,113.2717,1.0,17.39084732578715,113.2717,17.679337573536994,0.3234055818706938
truck,cost_2,cap_9,rel_4,23,599.7219,0.156610924649546,1.0,0.43312692614441495,2,1,truck|cost_2|cap_9|rel_4,truck,599.7219,599.7219,1.0,93.92300129158257,599.7219,259.7557030884882,0.26746100539489454
