event_key,discovery_provider,discovery_query,url,title,source,published_at
panama_canal_drought_2023_furniture,google_news_rss,Panama Canal drought Asia container shipping rerouting East Coast ports after:2023-09-01 before:2024-06-01,https://news.google.com/rss/articles/CBMikwFBVV95cUxNcFBmQTNDaFBMLUF5eE1hXzVmNlo5V2xlNmRBaXlFWTV2TTItcXJvZENaWHFRNG9aT1dhaVlqWm5udmVYTUVkYTR1bDZMaGtVVzZDTmNhLXJ6M0tpTEtURVVsbWkwLWh2MjBiLTNpQWpLd2pBVW5YM2U5RXBiaVRGYzZQekUxZHJhSzdPR1c0c0hHeU0?oc=5,Global Ocean Carriers Halt Red Sea Transits – What to Expect,Flexport,2024-01-22T08:00:00+00:00
panama_canal_drought_2023_furniture,google_news_rss,Panama Canal drought Asia container shipping rerouting East Coast ports after:2023-09-01 before:2024-06-01,https://news.google.com/rss/articles/CBMirgFBVV95cUxNcjJ6clkxRUpOVk9NZFJfLUl0TF9MRGliRjI0VEx2bkduRDNLQl9TdU1seHZySkdKQmVObThyWkRsLVlzSUZlQ0NsSXZSRXZGN2hCVVU5TzZyOGVZdVg0Q0xIc2Q5aktRSFhvUzVwLXNVQUt2N3VFaXE5OG1RU3dZTkc4OTkxYUVHMmRra1FjS3B3aUI4cHVETW1xbTFfektfOGxzTHdGZkFIZHNKMlHSAbABQVVfeXFMT1ltSjRPR2xFN1pWT01FR1dldTR4a3o5MWVmQXBIanJ3S3IxVEVPVk1CaVEtSDFDOFhkZ1VsSlFPdm5pa3hTWlpmbndUcHNKeGRnYmw0cS1UMlR6VTFKdUNHQ0ctYUp4bzl5cFV3cHNHZWFfM21Ea0djSFV3bm1ETnVQeWVsMU5vZFVrTnVIcEJvZ1lnMGlBLXVDb3NRQXB2eG8xZlRyMnl2YXYwSVdQM0g?oc=5,"Red Sea Shipping Workarounds Add Costs, Delays for Suppliers, Retailers - VOA",Voice of America English News,2023-12-29T08:00:00+00:00
panama_canal_drought_2023_furniture,google_news_rss,Panama Canal drought Asia container shipping rerouting East Coast ports after:2023-09-01 before:2024-06-01,https://news.google.com/rss/articles/CBMikgFBVV95cUxQajhLZ0w1c0ZtUEc1SllZSVpKTTE2VnJyTk16aDZ2VVlQZk96QldScEhsT2hfSHdCOE9waHJYdzBiQlhfSFp6TVgwMHpyWGVKeVF3a0hEZDlXZjZBX0FIWTZTR291c3Bxd3RDbVhDcEl6RGhObGtfNmpzbDVoTXBFTEEteHcybTZEQ25OblV5dFVjUQ?oc=5,Houthi attacks are starting to reshape shipping flows,The Washington Post,2024-01-17T08:00:00+00:00
panama_canal_drought_2023_furniture,google_news_rss,Panama Canal drought Asia container shipping rerouting East Coast ports after:2023-09-01 before:2024-06-01,https://news.google.com/rss/articles/CBMipgFBVV95cUxORFFrR0FQcDJTaW42S1pzTkI2OUhmS3dqX0ZvR2ZPTDZyNjQ2aWZFLS1JUEloSllIV213WmxELVh1SXFySEI0eGNBWXR4S3N4QzFiU2N0X29uRTlCcUt1cWlMSGNvV0haU1hRN1l4dklPVVpoM0cwUzBQWnpYRllQYUo4SHNtZUNPVngzRms1YUZiTXU3NVRJakRBMDRjMG1wX21keFJB?oc=5,"NY-NJ port chief sees delays, but no congestion, from Suez diversions",Journal of Commerce,2024-01-30T08:00:00+00:00
panama_canal_drought_2023_furniture,google_news_rss,Panama Canal drought Asia container shipping rerouting East Coast ports after:2023-09-01 before:2024-06-01,https://news.google.com/rss/articles/CBMinAFBVV95cUxPWVZod1htTWhpbWJ2Z0pFeHk0VWdESWJsb3ppWDJMQU9MRXE0VzBqMTV6Y3BCZDgtX2owZVJOY0pJNGNSWXVDdzJFLS1RVENUWUZuRll2ZGdFd1o1enRSQ3p6SE4zbWR4YW00eTJwN2czMGZsVGFmNlNlOG5nQVU0NFZyTE9nY2QzZ1pwNkgxMVo0c0JnY1h5ZEw0cG0?oc=5,West Coast shipping rates surge as Red Sea fallout goes global,FreightWaves,2024-01-04T08:00:00+00:00
panama_canal_drought_2023_furniture,google_news_rss,Panama Canal drought Asia container shipping rerouting East Coast ports after:2023-09-01 before:2024-06-01,https://news.google.com/rss/articles/CBMilgFBVV95cUxPUjdKdTItLXBMTE1XM0VNd1diWlRXWTB5c0x5OEFhQkVodWI1LVh4Q0Q0eUVhNDdIVEd4ZlktUmUtellTTGVSWW9SQ2ZFVWk1NHg0Wm11LTB0MFM1LVFMYzh4ZDctcjNWYXJ0Q3ZoSWhMZV9FLXNPNnR6TXlHUzlYZTI0b3RnaUNoRklTZ1BhWUJQWGdtS2c?oc=5,Red Sea Rerouting: Demand Soars for 1.7M TEU Container Ship Capacity,slguardian.org,2023-12-20T08:00:00+00:00
panama_canal_drought_2023_furniture,google_news_rss,Panama Canal container shipping delay furniture retailers after:2023-09-01 before:2024-06-01,https://news.google.com/rss/articles/CBMixgFBVV95cUxNLTRKYVc2WVM3dlE0bkhxZ0tuYnotd1dYeUdRZDctd2gyMmlUZHlqQjY2d1lKZmVVakVxd1JVXzkzVjgwT2tMUUdfY1QwYnFnVTQyV1dPRzBHak0yT1R3Y0pyY21PdUtjR3BKcXpKYzZvZEk4YWdlVGNQYnMwWDV0cldzWW13QlltVVZ2WmY1ZFNpLXM2cG9wcVpKUWE4dm1kZklNMWVhQnpUVHlqWVI2TGs5QXhDb2Z2T25MbHBnNjZwc05iZnc?oc=5,Red Sea crisis leaves some retailers more exposed than others,Supply Chain Dive,2024-01-18T08:00:00+00:00
panama_canal_drought_2023_furniture,google_news_rss,Panama Canal container shipping delay furniture retailers after:2023-09-01 before:2024-06-01,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNQ1RvV09RTHRESTg0MW5SeklVYkt5T2p4VncwMm5LT2luX2NaR2NQYzlBNmstQTJEbW1mVHl2bkdLemVzOTIxUTZVbVVHLTJjSjk5cEZMYi0zRU44X2owRlNSSnM3dUdpakRtVTZ2cGZaM0Y1QnczRkZZN1BrNWlzOS1lSi1icnZpWUZoZjVQbndlYmd0MW9SV09ON2E4eDJaaGpDN1VUZXBURTRWTFRCcDM2QmdTdldWYmxIREVhakdDTmdrRjQwZ1Y3c1djYkJmYUZMT0hBalJOWTJuMFFheQ?oc=5,'We haven't seen this situation before': A perfect storm of supply chain issues could impact retailers globally,Modern Retail,2024-01-08T08:00:00+00:00
panama_canal_drought_2023_furniture,google_news_rss,Panama Canal container shipping delay furniture retailers after:2023-09-01 before:2024-06-01,https://news.google.com/rss/articles/CBMimwFBVV95cUxQWktqendXd0VMTkpvb0l2RWM4VjRxM0xXMkV3YlRKUGxlN3NBVHJtVDNYX2FtSHpxanpnS2Z5Sm02LTZqRXZBT1hwd201OXUxQlpwX1lQVHdRLVVfMDlrd1FJZjg2UVNmVWY3dElQNlVGQVFBSjZJR2ZJYl96cElGSk1oekVwUUwyYkJWRU9zUjhXLUNmRk0waVdxZ9IBoAFBVV95cUxNczkzSXdlT0cyYWNGMlVlTmprdXdlbVBCZFAzODg5OEtrMlV6aGxqUUxwU3JJNS1ZTjFGd212RXdKa0N6cDJYc19kT3FJMEJFQjB1OXdNOGpXb3F2Z3l3RFBZR0dIX2tVQ25xT0MtdXJyR2xQMkt5MlBtN0JCMGtxa3ByZHc3cnFJajdUalk2MWFHeUdIWEJFV2hTU3Rvc0ww?oc=5,Ikea warns of product delays and shortages as Red Sea attacks disrupt shipments,cbsnews.com,2023-12-21T08:00:00+00:00
panama_canal_drought_2023_furniture,google_news_rss,Panama Canal container shipping delay furniture retailers after:2023-09-01 before:2024-06-01,https://news.google.com/rss/articles/CBMimAFBVV95cUxQdW93alB0eURKTGxYZWU2V0pJUVYyNEN5Qkd3QWxrTEhaTFYyM01OTjE4TDk5VDh2OWxSUTN4MHloTkVQTXZZNkRfUHRsUFNubTRzeVVuRExXclRsdWR6V1FHWjhBclI1aXlsZFhNMmdUdVdULU12T3dleGVjNm5uNGJsclVTU1k3NUNQQUV5N1hwTjNUaDdxMQ?oc=5,Canadian firms keep even keel amid disruptions from Red Sea attacks,The Logic,2024-02-09T08:00:00+00:00
