event_key,discovery_provider,discovery_query,title,source,published_at,url
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,Shipping companies pause Red Sea journeys after Houthi attacks,Al Jazeera,2023-12-15T08:00:00+00:00,https://news.google.com/rss/articles/CBMimgFBVV95cUxQbTQ4YkJHYXVGYVZJUGJGemlXZG9vZmJ6NFVfemJWN3ZobFNQN0JTbVdBd0tkXzVkWE5CRUljN21nZUNGX2NuV0EtNWJOM3NCdVhsWmJXejE5NlBqUDhYc0x0RG5LLUg3MENVNk9PaDZhemtnQnU3b203QWRObTJnSmRDTktJcmFBNWFhUHVSX216d3FIMGlQbTRR0gGfAUFVX3lxTE5NOUJERWw4UlFlVFhjOGY4d2FUYkgyNDdWLWNkTU5KZWVxTHl1WFRBLVdlMkdzWTIwR2FuaVhjdWowVmM3VVBGVUJQbnk1NV90dzljR0VqTlJFa08weThILTY4dXd5cWxHdVpvTlByblFXUnRpaFlnOThwVU94N0RPYnllN0xuUkRCWnYxVGJpX3N4RU5fZWQ4TWQ1ZHZycw?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,Maersk suspends all Red Sea journeys over attacks,Shipping Telegraph,2023-12-15T17:46:08+00:00,https://news.google.com/rss/articles/CBMipgFBVV95cUxOY3ZhYW8xV293cl9SQ0x3X3QwdHVLNlc5RmtlSFh2Ynp2NE51TEluUmxuaU5ucXVFQ0RvMjFQSmRnaGh4VXZLTzEyZXEwbm56S0paNG1MXzVtN0hFRVRTYk50QldZek0tVktQeWF6ZFYwbjYxX2xYQ3c3MlNpQTdNcXh0SE1NS2VyZllXN3JpRUVKWV85YjhIZGl1enpNdEVSN1N4MWt3?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,Maersk warns of major disruption as it diverts ships away from Red Sea,Reuters,2024-01-05T08:00:00+00:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxQNzdiUUdwSnQycHgtNDNpZHFYNmltUU1EWEI2OWtXY1BtbWZwVXh0enBEbWotN28tMGJOc0x6M1hCZDM4MWVYbFlrQTc3Ym1hbzd2Qm5xR2FwOG5kVDN3a1pzQmFhdFhkbkVnbTkzanludWRDMFMxT1k1NXNXX2stQUxBYXk3TGdHckN5azg3QnFyWG55TWNxVlpwMVVQVDc3YVEtY19DU1d2cXY0aDA4cWlB?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,Shipping giant Maersk to avoid Red Sea routes for ‘foreseeable future’,Al Jazeera,2024-01-05T08:00:00+00:00,https://news.google.com/rss/articles/CBMirAFBVV95cUxNSHN4ajQzQzVnQUpvVWZHUDVVTmdUM2tocElhTnRRSXF4Um5qeVM2aDlGU2ZjOUVEU2VSclRiblZNNkJYR1d6T3o0akNkRzFpSE9VYVQ2M1pLLTlqMmpSSkZ1VGV1RHRib00tSkdBUU1nQkRDWkJOblBLeUR1SklXYmRqMWdYZUlQZmw2X3doNUxNLWJGWVFtMEZDOXg4anRyVHlyTHFmVTBwT2xt0gGyAUFVX3lxTE5McFpqeF9pRmtFMk50WGIycFJ3WndfUkJTSDlMVFlMbFdzUFFTd0g4X0kzSndWb1l3S2U5QTJidktDY3h1STFXSU85QmZWaVpSNEoyTDVOemdZUDZWTm4yVm5MRlRiRlU2Z2pvd1c5MjR3dUxySmU1ZVlxNzZnTVpGZzB4XzlxSmpjWGpjMVJCRHFja201M0ZFMmNRQUZKaGdJLWdCdXc0YjVHbmNLdHRVU1E?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,Shipping lines avoid Suez Canal as Red Sea attacks continue,Supply Chain Dive,2023-12-18T08:00:00+00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxNelFXeVladkpGeVFQazBQd0VzT2g3QlhWdDloc0JxaE9LS083RXZTMExJT3RBQ2NFbG1RejZzNW9rYUxlY1lwTFdKY3FOVVdkaFdLRWtKY04yM1JFbGtQVTdEN3pmSGh5MTFWMEN4aW5URGEzNUlDbEgxLTBVX2dCVFpad3RKVmVpTWFCTlJRbUQ5OUpBM1RmV0QzLWxqTmlQNV9FX0RqRUtLcWdSSmkw?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,"Red Sea attacks cause Maersk, Hapag-Lloyd vessels to reroute, with delays and potential UK inflation to follow",SeafoodSource,2024-01-05T08:00:00+00:00,https://news.google.com/rss/articles/CBMixAFBVV95cUxNb0t0R0tobTJ4T3VGNnFaUnZLQ1gwVEl5akdFNjRjUVlMZVRYeGtSTjlIYm1lckNvVjZNNDU1enhCWHgwNWYzMGV1ZHZ1dEdCMFEySndvRE1KSVdHSjBFdUo3ZzFhNVFPRFZTSTF6T0J0VURyUENnNmxGZVFibnRSdXFWQVJkb2l1cW5pa25RakVWb0hqdk45amM3czVUeW1WZXg4SnZ6cGxDTGI2Q1JBNGFoeFJOTVg5ZGJSeTBHckxJSE5P?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,"USS Carney Sailors Decorated for Red Sea Actions, Maersk Pausing Shipping in Region",USNI News,2024-01-02T08:00:00+00:00,https://news.google.com/rss/articles/CBMitgFBVV95cUxPWlRMRXJEV193VEw4ekdWV0FsNXdHWG9nTG42a28yOEZVMEpjVmdjNGUwTGF6VTBIeG5QelBuODJMcElzT2ZTbDl3RXlELWQ2VWsyaWN6cXpzcEttWTFZREU1S19tYmxPZFZmcVVkZEFELVhNQ0YzUEJpazl6UFNhTHF5OVRidE94U1JwWVFiaUJYOVZuaGZCZzRORnJyU3p1SElSWHctRUlkNTUzUnFsM2stZXBwdw?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,"Houthi Attacks Rattle Red Sea Shipping, Despite US Protection",Business Insider,2023-12-31T08:00:00+00:00,https://news.google.com/rss/articles/CBMijgFBVV95cUxNZi1OcGkxMFNQWG9wQkNtdmJVVVp3a2ZaQ3BTbkRucHlpYnlPbzAxS0hjYkFrNEtVa0xmLVNXVmVOWFlMQ0dNMGhkTE16MVM1VFAtblRxRm5DMWxCQ3puTnpmb3N3cGNyVE9hZ3dGU0FtQUJzVkQ2R3FQbUlVWXgyX0I4T2xNQ2kzTU1vT3hR?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,"After Red Sea attack, shipping firm says it will send its vessels around Africa",CBC,2024-01-05T08:00:00+00:00,https://news.google.com/rss/articles/CBMibkFVX3lxTE50Ny1vcWkzdkVLVGRyejVZYXZiaFFTWC1YRTJtTEVBTVZSZVJ2cWs0NHRabWxYRVBfcmpmRXV3b2FOT0d4bjdHY2xQcE4yTGd1WG5zbjBERDN6Unp4MnF6T2F3X0JIZXdpUkxvaWd3?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,Shipping firms redirect vessels from Red Sea as Houthi attacks increase,Egypt Today,2023-12-19T08:00:00+00:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQTnRqVUZ1Ylc2WDdDbHg4eDZORzRLelBxVG92bnY1VDdKYllDODhncWJ3a0Q3MENhZGNrRFItX1ZUcER5Ym5FN3NZeTB6QS1oUkJ2NjNaeEZkTGx5SGp6aGpQMUE0WHMtV3dtRUo1TjJyLWRzZS1QSnZXdnlkdVNvbGFuNTVyTF9LdUpIV0FQd2dPazNCYThQWWc1RzFadmx6eDhVUDNvWjZFUQ?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,BP joins list of companies halting Red Sea shipments due to Houthi attack fears,PBS,2023-12-18T08:00:00+00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxNWHR1WHpfZ3NsemtIQ0hBRXF5bno3TkZUNU1pTC1PdlI4QzVQTTh1Q1lPSmRVcFJ5eEM2ZmVtOUdjQXA4R3U4SGI5bmhJa1RMdVo4WXFyLXNlRTVONFdCTkE3UXZvblpRbjN6bmN0eC1RUS0xWFIzSS1HWXByZWVSR1dKRmNMZ282dC1TdjhwYVBSSjQzbDcxMUFOeEJqWlJwdmludGlqNFRBQlhaWUoteDhzOV_SAboBQVVfeXFMUG9wRHM3ZG9pdm95dHZKY1hPWEFWNU1GRjRoS3M1QmxFZ0tScEdaalJHWmRfVktwaUsyVXVqaGNzejU2bnJsRTBxNDV2U01pU014UXFzQkNHTzNCYU1hRlZXVGt5MFBGTkY3Ykl3RDQ0TG1KUXhRaWtwQVEzWl9XdHJBZklDYng3b2wyMDJPejhGOTY4QWNuUkpsS0VSQklXRmhwNVdmSTNnSHR3Nklpazc5TGxQbzdma0JR?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,Red Sea attacks prompt 2m teu drop in Suez boxship traffic,Lloyd's List,2024-01-10T08:00:00+00:00,https://news.google.com/rss/articles/CBMimwFBVV95cUxNLVEyUXl2RllpX0FCNEctYm12YzhaMVBYVTlHT2JOZ1dEZHdISmNzeDhsQmJJTnEybVVfNDhXZHFIVG4za1ZFNUVEU1laeS1nNDctTWdsekl1VTVWbU1pYjdlV0pRZmN1R2dVanNPeVFVQjJya1p4eXRkUVhoYlFDYzJWTWxGQWRKSEgzMmtmNWFHRzMxam5zaklYNA?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,"US, Allies Warn Houthis of 'Consequences' if Attacks on Vessels in Red Sea Continue - VOA",Voice of America English News,2024-01-03T08:00:00+00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxPOVdYall2a1VRZkUyR2NnOEstQ1AzRGZXc0k4MjJLeW1vU2NjVFRhOG1uNnFfWUlMUEUzX0MxdU8tMVJnQTliZkRuM1JZOTN3YjJTaGF6eEZ4eFlENnFDQ2xKUERoWS0ya1FmQzNHcTR5N2xTYVRrRm9tX1NTWDR2TWQ1ZTM2MDlKa1gySEQ1TDA2eUdQM2xja1NvXzk4ZTRnZ1V0T3N6S29KbkRxWFV5SNIBswFBVV95cUxPdkVoSERrUTNwM05FVVZpMEZzN0ZqQzdiOVM0dUdoa1J0eFdydlJRREdUMXRfSUdvc0dFUjhaVE05Qml3UlFXclJCRHFsZXlMejh3dUxMMjRFWFIxTHFmVmdkdkpsaWhVcEpJY3dyejZXZl9aSE9wUnlOZS14WF8tQlhDMFRCRVZaQ3JvN0M1cUFDSWNtYmZFcnZGZm10VHplRUFpdnZSVkVWeDVkcEhMU21xOA?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,Maersk and Hapag-Lloyd halt Red Sea passages,Kuehne+Nagel,2023-12-15T08:00:00+00:00,https://news.google.com/rss/articles/CBMinwFBVV95cUxQUDZkek9lRXBBZmRXUEdSU1JOVDBCNE1MQlBDSzZ1OExnc240MXYwN2F5X2RoSUR4dUZaTTlTaUh0VEZVQVJqd0xYeFdqQWVGSXdrdVRPelZCeDd6OTM1RkV3N0h4MzV3RDRLVlVidDJObXZEME83M0Q5QThXUVN1Vm1RTklEUDhEejdfa1BsYkZDMG1ocTh4eFFIRGg0OVk?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,Maersk diverts ships around Cape of Good Hope due to risk of Houthi attack,upi.com,2023-12-19T08:00:00+00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPUTZPM2dZRmxmeWhFNmcySmlfXzVkc3VhOG5SQW81WXAwdWRtZHBma0RvVkdia3daUXZIR21hWmhwcVQ5dFBmMnlnMnp2N1FEYlNOM2oyd3JjMFJ0TzBHdWI3VkswUzBMdVFaYjV0UnRqdENUZ0lNYTBhc3hvdGRQaW5qMzBMSHZzanBsZmhPT1Z4QUtpYXlSY3dKZTUzVno5LUllV05OY21VMG9BNWxfSk9NM0I1NGRl0gG-AUFVX3lxTE9XRWc5U0J0RVpqUDR0ZlZpZ0g3cTBpbEdkV1JpbnhyWkFJM1p0NVN1Sm00dXRqQlBqV1p2NzU2Y0pFT1JJdHBrOFg4aHE1b1MtQmM4aFNmbk5kT0haWXEzcjh5ZlNhNGVPc0NzUmR0aFBWQm1QMk94c2FxUGNUT1lhRktSRzg5Tlo4NDExQTJnSlZDN2VOUWVhQXFuYWlSTlJRamFqZkRkTWQ1WGZPTVM1QUxOcWJ6bGNZY0c1R3c?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,US announces multinational operation as Houthi attacks upend global trade in vital Red Sea corridor,ABC News & Headlines – Australian Broadcasting Corporation,2023-12-18T08:00:00+00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxPRS1pVE01cngwYmxWUXZfUUhmbHhpVmNaYXFJMTdDX3BnYXhydzdZYjhoV29LTGVLa0tBYTV3bVBLOFBqR2E5VkhUSXV2SUZqRzFRczBzRHZSWVRQaVRkdFRIaU8yNUZvc181WlRLN0FnVHFSaW9FUmRBNGk5bXNxMkZHbm0xS0ZQSlBhXzI1NUplZUpBUC1PYnhKVGJ1RkFIQ1NDa1ZaTmx6T3JZSThr?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,"What is the Red Sea crisis, and what does it mean for global trade? | Suez canal",The Guardian,2024-01-03T08:00:00+00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxQM1UwZ2RBT09YcVdpUG5kZ1dsVFZoWWVzSWp4WXp6eGlwem1pbXluVTNPSjVaM0lfblI5N1psWlF1clVuV3ZralZ6ZTFIZ2E4V0VLOXZPczlWQTlYcFQycUtKbGdYM0l1V3ZGeTA1SDc2bUllMlF5WGN4N1hMRTRySzNJbU5NS2NxZnQ4dFJpYlhIaDJnZzFYRzJ4UGE2TE1WWDZRUWxHU3NfRFhuYUJjdQ?oc=5
red_sea_rerouting_2023,google_news_rss,Red Sea shipping attacks Maersk pause rerouting after:2023-11-15 before:2024-01-15,"War, Weather Put Ocean Shippers on Notice for Rough Seas in 2024 - VOA",Voice of America English News,2024-01-06T08:00:00+00:00,https://news.google.com/rss/articles/CBMipAFBVV95cUxORDQxNTkxRTNJTDEyOC1DN3A2R2hfbWRMVHdzd3hfbkQ2aTNDQkhRdkpxbzdQOXhQS05UTXA4eGlqYmlaLXpXdEpPZTVWQ1ctLXR2WlliekgyUkp2RUhabXV5V0VuOWdfaWdTUFVEc2hzVl94UURzdW9XcVVyeUxlYk5Lek4xZUlpcGFKb1NiV0hja1pOLWJuenA3ZkFiVWU5V2RmN9IBpwFBVV95cUxPdEhGa3puS2VmOUYyaFhvWkdDRENxczJVbVQ3cVlhbFFuanhEamlGZTloNnpNV0VMNDE4MXlCYW5WVlVyT2dnTHZRZ0kzaHhiUXh4Rlp4emxkeVBGeW9zY1ZTZl9Wb3FZaHozRTB3cW1FMFZUVk1jM200QjBHZ3dYYjU1Vkw2TEg2ZDBHVGE0d1NjQnd4ZTN0UzJOaXExQkVtVXV3MHFLSQ?oc=5
