threshold_pct,trigger_rate,mean_mae_delta_pct,mean_recall_delta,mean_coverage,mean_recall,mae_delta_pct_h1,mae_delta_pct_h3,mae_delta_pct_h6
2.0,0.7985074626865671,-0.01231898328906387,-0.0609919954259577,0.6380811662726557,0.4371007922894716,-0.023934185269641528,-0.003134023857374885,-0.009888740740175197
5.0,0.5373134328358209,-0.01231898328906387,-0.0609919954259577,0.6380811662726557,0.4371007922894716,-0.023934185269641528,-0.003134023857374885,-0.009888740740175197
8.0,0.4701492537313433,-0.01231898328906387,-0.0609919954259577,0.6380811662726557,0.4371007922894716,-0.023934185269641528,-0.003134023857374885,-0.009888740740175197
