event_key,discovery_provider,discovery_query,title,source,published_at,url
baltimore_bridge_collapse_2024,verified_seed,existing_replay_evidence,Baltimore bridge collapse: Six presumed dead after ship collides with bridge,BBC News,2024-03-26,https://www.bbc.com/news/world-us-canada-68663318
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Trapped vessels navigate Port of Baltimore after bridge collapse,Fox Business,2024-04-02T07:00:00+00:00,https://news.google.com/rss/articles/CBMiogFBVV95cUxOMVE5Y1pUX1FqTXlnLTUwOEZtcXU4UmVVTGp0VHdLVmFWeTBWNHZTX2pzVXNiODFLOFhoSk53aEhHM2RhY1RaSmJyZVp1WlJoUk5qUDZEYjZYVnNRZzY0Nnp1alVKeHh1X0hOUTNKWTQtZGNOTGZjZ0lBejM2NC1YZW5FS1l1VTc5NUJqdEhuMC1lWHM3ODVkd0E5Y293S0dDVkHSAacBQVVfeXFMTndXcHZ2U0s0SXdabkVHellmcVFJajNwN1lTLTI1cGRrQXgxTFFRN2dQQV9UNUhHaWZ3TXFBUWhaWHlCbGZUQW04UlVXR3V0b0M1UVNRcDdLT0hlVU5XRTVLYXlBN3JjOTlHM2h3cDFTTnhyUzBxTGp1VmNYeVhoQjF2X2tyQUczVVVhamZEd0E1b1NvV0xGYVZ3Y2NEMnRkQVpkZk54QlE?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,"Bridge collapse outside Port of Baltimore likely to disrupt supply chain, analysts say",CBC,2024-03-26T07:00:00+00:00,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPaFptVW1hZGpNa2ZLVm5SaVpqeS15MmRHOVp5MWtkcTd3UXh4blFYTDd2TmNpQnFvbWdfcjRXMkJ5QnV6SGxxbFpzMlJOX04wR0twanZOOHgyWHZRM0c5dlkzN1NxcTBnQVRoTmF2czVVTkt6Y2RJQ1NxY05UWllVN0duQ1BST0hE?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,"Baltimore bridge collapse shutters port indefinitely, impacting supply chain",Fox Business,2024-03-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxOa09udlo1NDRBMk44VlNoYUNLRUF4cndJWEQyTnp5b3lGaE9MY3VjSGJEb25BaXRTRFNxVHIxcmJaZjJlbDBiWGQwVk1lMjVOQ0VHbEtYLTg3U211akF4X2ZXOHhabFc4dzVfS05uX0Izbzh2ejFpU09MdjhSNXJZdGxqQ1l5Yzc4WHlIVGNkY2NZRlNVM0JDVHhzdU92U2ozN2NNZXd1OXI5OHlhTUw5U9IBtgFBVV95cUxPSVZMX0ZnYWZwZDIzZXdObkdfSC1aQmVENktBVkFEWXBzTGxkQjdFaklFMFBRd1Y4NmFIbTB4VHJkZk1vUzVvRGtQLWtaUlV0NjA0Slk2SmhWQnpyaEktRTRVZV91XzBINUN6WHhpSUlFbV9qVG52UzJfVzhITGlYS1g3dkVlV2RjbFlvczZWeTlZR1VnZk4wU29Sb1hWemtqTERHMVJZekRuTmlHbkZCckpybjdPZw?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,First cargo ship leaves Baltimore since bridge collapse via new channel,The Guardian,2024-04-26T07:00:00+00:00,https://news.google.com/rss/articles/CBMijAFBVV95cUxPQXdOZk00VENTajBid0ItR2ZOenFzaDZLaU14WXVVd1M3Z1IzTnRLWGFvOVhpdkVUMW03VE5SNGdTZ1FmcGpyWUZSVUllWjFMYXM2OUluWTFJVU9sMGJpcFE3WFJxbmdHY1hCSUFjaWFwaFF5Z0ZZbmRVM0lSaVBwSG5NT1N6VnpfX1U5cw?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,"Baltimore bridge collapse prompts questions to port experts and engineers, who say cargo ships can't hit Houston bridges",ABC13 Houston,2024-03-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMiywFBVV95cUxQbFlJejZCSUpCN1ZxUlVPdHVVc3dXS1FyVUVSTlRDejYzamlqYzQwR0JQS0l3VzB0TExmdm1vVkVBMXNpa21sR1p0TWkwcDhzcmgxTDRRRTlSTjJLZTRXV2FHLV9ONVhzbU9LUldTTGRhSDRtTkJfQ0s4UWpBd1B1X1hwVkVOT2dfZ0NtNVU5SkhTTDRkOVpHbUpvZi12MUdHbjU0ekg2dUh4djhzbTN4X3BLZE11Zy01VjVuUno1ZXVTSmJHc00tSEllMNIB0AFBVV95cUxOZjJPUC03aVlGOUpOMzczMVNTcFpsY1hYclN0VHplSE1zR0VoSDdJNU5SMGJPMXQ5MlI2TUxfd3ZfckluVkNQb0haX1Utc1Jxc3dxQmNXRkk1S3drR0VwZDBIRFMya1R4Y29wb0hVTDAtd1Flck50ZGxxT2JkRC13U0RWbUFqRGtrZTJGb1AtWkM2cEtscTMxc3dMZUlXbGhoMFg5RUt0Qjk5NUdNTXZaVWpXdXVCd0xmOEhxZTVoRnFuelk2VWpZc01NV1N1ck03?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,First vessel uses alternate channel to bypass wreckage at Baltimore bridge collapse site,Maryland Daily Record,2024-04-01T07:00:00+00:00,https://news.google.com/rss/articles/CBMipwFBVV95cUxNamV1Yi1keFJtcXRpaFVxVkRXZjdqUFFxa0MxSkpWQlFmR1dfTmhGUTdoM3B4bnp3OUVyVjR6VDdjbjBwcm0xQlNfYmpaWHFxYXN5eHQtRXR3TjJhc1JOeVhLWTdvQ05zS1JUdXp1WVdKWDdqb2stTThRaEw2TW50RDZ1OXlUdUdmWWlIY25tREU5R3FmVk45eG54NGZlUzVSQnBrcE1KWQ?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,First cargo ship passes through newly opened channel in Baltimore since bridge collapse,WUSA9,2024-04-25T07:00:00+00:00,https://news.google.com/rss/articles/CBMimAJBVV95cUxQM2VJdWFmZ01ZbEZLS2Z0d0R6N3BZbm14NzhRczdCTG10Mks4Rm4yeXBhd291eG5zZzNGMU9FQ1YxcDhfZUU4VWxMRUE5c0MtMElWQnVWUEtWQW56aDl2T2pYLWhMbGhuNksxSGtOQ3RDQUk0RW5oQS1YMUd3Y2ZGU3JEZ3RyOGdwTUxOQjdPZHpnVkd1UFE1SXJUUXljSExlN2JxY0tJYzNQMGRLR05iZDQ3ejVqQXRqemtoeXhuUHJRaUVONEctSzFvai0wSENSVUtfbklHVlUwRzRTbUtLNndjcklJYktFaVJhUnQ4NEE5cDZSalJaam9GLTc0LUNLOW1md0hoVEJMcnZBV0lLcWd1dkxqOXFU?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,"Baltimore Bridge collapse prompts question about Houston Ship Channel bridges, could the same thing happen here?",Click2Houston,2024-03-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMivgFBVV95cUxQTm9PN3dxZUVaNXVZc2VaU0NlUC1tNmRUeVEwRWVoelZjOFNHQWlQQ0Jvam82bUI2YXhJR2NRVDZKQkZjc2VVV0d5dy00NlR4U2hpYUhfUWxyeGNqR1I5d01raXR6TDFxTzN0MF9mQV9rZ1IyYkozbVdkajRJbmZvbFVBb25lRzVRcFhCVUZQTEJmYmU5OWJtSF9MQVBMb0ZGYnFLUm9hRUFxVWVWNGdlVGZzYW96WEZkMzVmMXZn?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Channel opened for vessels clearing wreckage at Baltimore bridge collapse site,Spectrum News,2024-04-01T07:00:00+00:00,https://news.google.com/rss/articles/CBMimgFBVV95cUxQY2pPQ2lidVZVTWoydm1fS3ZqeHJramt3YVJKOXlpTjVpWEh5Z2xFTFdOYWlpaWZkZDZjY0NwZVdzVEdQQlNnNnJKSENGbHZiNVM2ckM3V3FLMGpfNlBpZGFYdzJ3RFFNcEVzZENJVmdyQ0N3eldWSFBUUmViYUVyZkppUmlkaUZGQVZGd0ZGQ3NvOEV5bTFfcXFn?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,"Baltimore Key bridge collapse: temporary channel being prepared, work to clear site continues",FOX 5 DC,2024-04-01T07:00:00+00:00,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNcml1Mi1sUnV2OC1ZbEZpQjdjeXlvRFRxNzIxRkRzVE9Fdjk3dXBUNnpCeURENUFwME1oQ2k1amVmNXY1TjFVaEhWcUtwTUxaZWN2SzRVVnF0blB4NTdfS1IxcUh3RkFmWVRiY21ETXZoT3F6djJkM3VHMGQxR1RGaE9fUmJvVFpoV1JtRElpMG1abk1nNVZDWl9Rc2dQZ2YxaXlXOG5BQ1cxSVnSAbABQVVfeXFMTTFNakgteFdjSUV2dnJacFZnTDJVMnJzWmJTU1BBSmVSbktEN2Q2aFZubGxFY3dxRDJzclJaZDltbndtUlRDS3ljSGpKRzV4VVp0R0RqWFNIWjFnVEt5MG1rUWNDaUY4YVdnZ1Zob2RUMmdLSWNtRXB3dDdxWG5icW9PeEdMN1AwMTV3REVNOFVodEJMUnN2T0hma3FqM19QT0tDMzNmaFViSmdsVjRlenc?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,First vessel uses alternate channel to bypass wreckage at the Baltimore bridge collapse site,Finance & Commerce,2024-04-02T07:00:00+00:00,https://news.google.com/rss/articles/CBMiygFBVV95cUxNckV6VTVhZjN4S0t3OGotZzgtaTItOWd5NVIxLUFIQTBXWXJBYW02NTlvSkoyRXhWU1VDU2toNUZQSXB1YWhqblJScHNpMHdwRkRYY2hiN1NpOTZXY0l1YnNpZUlvdmhUM28xa1R4aTdVMzFYbDY2SXVDM0lBbUg3X3l6dHVYQ18xUlNfSklaT0JjWHZEajRrSERfdmk5cldNdEktTXhoalRmVTFmOXdUNENxaXZPRFhySWsxMG83WkVXSUtNMmx1MDhR?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Baltimore port to open deeper channel as officials accuse ship's owner and manager of negligence in collapse,York Daily Record,2024-04-23T07:00:00+00:00,https://news.google.com/rss/articles/CBMi_wFBVV95cUxQa1J6YWJMOTdtbGNqVlZVRDJMeDFQREh1M0JjTVY3cEVBdk5Nal9mYTVwNXozZUdwcW9zTjlUWEhlWUh5U3Y1V1lLUGRPbURSYjQ5R2IyUWE3cEx0RmZHMFplaWN1ZUhFUjRNNnFWeGRqWTk0Z0JuMTZLSTZuTFRQLTBMWHJ1TkVOUDVLQW5uVjZnZ3NteHgwVF9Ib0NXaGtZWG4xcDV4ODAwQ1J5WW9JWk1IX282S2FGd2lkLXdIV2M5dWNWWDc2UFBfVDROV25jRTZtbWl1M1lGLTk2SnpwT2RQMG8tajNvSzV1TW5MdjhfTWtvNmVnMWhITG5peVE?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Channel opens for vessels clearing wreckage at Baltimore bridge collapse site,Los Angeles Times,2024-04-01T07:00:00+00:00,https://news.google.com/rss/articles/CBMiywFBVV95cUxPQlBSLUFnTzkzaHk0Rlk4MzgwVThMR0xLazFZaUZSVDJmbW9HQUZOUm12eGtLNHZIZy1LTVdUNjBuRFZqb2M1blQ0UEU0VDQxaFpjWWRzVzQ4Ny1hM2xuMnJTMUFVRVVjNUkxd0g4WUZBNktld0hpV3J5WXZkZ3JBWGV4bTc3WDR2ZXJTZl9JVmFfWDVRZEhEVmpKZ0VvSzIzbG9tcGtfODM1YWcwbFkzWHZEUDJRTWFzTzVXZ1pWdUhEWHJiRjhOMF9HUQ?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Philly-area port authority plans to review bridge safety features in the wake of Baltimore bridge collapse,Inquirer.com,2024-03-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxQODlYY1BXMXB4blhqNE1qdDF6ZFVfX2Z3emtPWlhGVjFIV29zS3Q4QTY3QnlFd09OYS1nQlQzVkswemFsbzlkTkFKcXhweEJ6NC1KRzAzMXVnc3JmamlZS0NqUDdQX25JTHJfSFlqZnpzUVlmd0p2UVRpbXpRMFFOZEVFUkFoOEtlZ1BnWE1qUkpGZW9EQ1U0WVI1OXp0alVxUVBMYTV6TUR6NDFoMUNWa0tQdi0tUVZQcWJTVw?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Channel opens for vessels clearing wreckage at site of Baltimore bridge collapse,MarketWatch,2024-04-01T07:00:00+00:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPS3liU3laOHF6TUpfUmFZLUt0ek9wZHVWN0Juc3VDZlc5T21JRTdNYXVWZ0ZybkVXZGN1ZzlPd3JhVnR6M1dQZDhTb09FeW9mTFJObFRIekx0TnVubW43ZWM3RVNLelItTzdNQ1IydE9iQ0FFSXRMenV3SWwxWkxwYmx5UngwazNRd2pDaWdkeUFaQ2ZxRTIzYVE4M29YdmVNU0hCcGdjaXlUZ0I1aEJieEpPT0RQOXNLMVRaWXd1VGU?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Here's what we know about the Singapore-flagged container ship that hit the Baltimore bridge,CNBC,2024-03-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMiogFBVV95cUxOUkotU25kQXpLdnoxTldZenRUWkdnZTdkY0JfQ0dwQ1ZnS2VVZ1ZWOGVfbUtLMmgzeFZaSWduT2JPNk1ERDNwc3g0am1YTWdfN3UtSVpzUmMyUDZlUHRrSXo2UV9HYVliRWpTOXJJQ3hlS2sza2xFS3MydlBmQndOZzg2QkRqU0FFeWlMLXZuN0RRTnhUZkZkN1ZHSjgxZi1LSVHSAacBQVVfeXFMTWpOWG9waVlmV0U1d1dxcHZYd3BzVTdvbUJZdWF5aDVRMS1PMGdZM00xeVJwYVVYLW5ES0FCWC1ydDdoNnZINnBEZVJQLTFTNEZONlJCWTE4eUMwM0FQMkdscV9haTdNTkNHMGdidW4tSC1ENV9WNXVvMEQwbDBCb2pfS2ZLM2tvYWt2NHlQM0MxOE9DeDYxajFvWnVOYXYxbU5mclBUSkE?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Baltimore Bridge Collapse Tests U.S. Supply Chains,Council on Foreign Relations,2024-04-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxNaUZaUElYUkd0dW5fUDMwd1dhM2IyeGFVTk03cW5NUzMzQkJGcFBOeVFaSWlZN0xrZDBCR2JaMVE2QVU4RDBmck5PUEpqRGlLV01PYmZJLVNYNm9xUEJsUm40NXpnQ0JTSHkzVXJEc25LTEppT3VTR0dVelBjY3otMWFVTQ?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,New deep-water channel allows first ship to pass Key bridge wreckage in Baltimore,NBC4 Washington,2024-04-25T07:00:00+00:00,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPWnRWVkxicVdJcUN0c3I4bGRtVWJxOFhkd1dFRGpFN1NGSXhXN2FLcUlhbDRnWkRCT0FJRXZKZVFFOFN0LXJOQTI0Nm9tZndfNjNVYnRwUUM5RU5zRHd0eFpGOXozWG9yYURkdU41aTZxdUQ1ajZkLXBWbFd2d0ZYQ0JYUHVpazJ4NkVhbEphemFTM2RrX2YtYnhibDlTaFA3OVBsUGpUdUhwVkV0TG5vcUVZNV9tV0VIanp3WkMtUHFhbV82ZGt1REN4N0xZSWJXWjFvSGlLbjlZd2c5QW5F0gHnAUFVX3lxTE55YWNNazdhTXZKY1dqbHBhVnRJeExHWi1qclRNVHVySGhzdmpBYzFBTkx6QlBKX2dGbmtrUWQtLURvNmVBc0NSQUUtM084Nk42TEVEVE1DV0cwNkhna1l3ZjRrOFkxUEtWa2pRaUlUR1Q2a1JLbjZQMDY0RmdLSUV0dHRRdW1yVzM0Rm5jd2pLVlJ0bmtKbVhEVWJSSE1SS3FKb0hUek9WLW1ocHQ0V1B4VmpEZzdMem9xdmlqaDliWFV1UmI4V0R5bGhBU1VyRWJvdmhtdXhkQUZWU1dLNk9ueUdUSkVDbw?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Automakers reroute shipments after Baltimore bridge collapse,Supply Chain Dive,2024-03-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNQVM1NDBNYUVOQU1TN1Y4bHdodWFKRWNEdXlXeTFFY0FlWVJxX19tS3lNZkdvVE82YlllamxqYXVPMFpYQmpDSWhfejBTSkRNalZwN0Rna1lqcWVwcmpTdU12V015Q3ROSHZuSVFEeDNQNHphZGtuYUh4eXdVeUVzeG9RUGQwaWpCdDBWbXVtckNUREJfY09UTnc1YzBla3YxeUlRNDlNVFg2aDJncEJYQ0hJLUh5OTRmd1cyS2EtbkV4NE0?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Baltimore bridge collapse: US braces for supply chain disruption,The Guardian,2024-03-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMizAFBVV95cUxPNW5qQXdMZ0N1XzhPZ0NEM1BCS2ZCTmVOWmlvU2hPUXQtZWRjQS1GSXMteDVJcGJPYzZONm1Nb29ibks3a01oSjNFYW5JUlhnU09teUliNjU0bHp6RDhmaHF4el9IQVl1UW1QNXoxeE5ZOVZaWVEwZWhoMnk2UDRGUW5BWlNoTlVIak9xeURXWnpYM2hjdGhuaHRVb0RKYTd3cUY3Y0VWVFpIS1FaZXpzSUUzaHZFSjdjLVFhbmdpMUJsQnc0aTVsRUQ2X1o?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,Maryland governor says ‘long road ahead’ after Baltimore bridge collapse,CNN,2024-03-28T07:00:00+00:00,https://news.google.com/rss/articles/CBMiggFBVV95cUxQVElHRElMWFJ4OW04a2s1eTdiRVd2dVFUQW1qWFJZRW9ObXR0cDBxaUVscFFTRVJKbEI4bGFZTWdkY3IzZWV4dm4tMXpQMUJZRnpLc1piQlNvOWROT1NwMXZwZWotMWJLVkktb2hvWGxXd2t6MXp0TWFiaHRhaXE4anBn?oc=5
baltimore_bridge_collapse_2024,google_news_rss,Baltimore bridge collapse port shipping channel after:2024-03-20 before:2024-05-01,What we know and don't know about Baltimore's Key Bridge collapse,NPR,2024-03-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMijgFBVV95cUxPaHk0Um9tVEFaRGVlbzBjeFZYVkxWM0NzSnllVC1Dd0ZqS2NsRUtybXVvR0xvWWNNVUpqWElFQnRzSzdDT2NLT0RETWtwbmJKRUZEelB1aDhXN1lqeGVFYXpRM3ZNcG1OeS1JeERyajk2UVF0MWtHVG9QVmczRm1OV1ZqbTRJNTlsdUsxQ1NR?oc=5
