event_key,source,source_tier,eligible_for_model,title,parsed_title,published_at,parsed_publish_date,resolved_url,body_char_count,full_text_path,full_text_sha256,duplicate_body
baltimore_bridge_collapse_2024,ground.news,other,False,"Ground News - Baltimore port to open deeper channel , enabling some cargo ships to pass after bridge collapse","Baltimore port to open deeper channel, enabling some cargo ships to pass after bridge collapse",20240424T074500Z,2024-04-24T03:13:00+00:00,https://ground.news/article/baltimore-port-to-open-deeper-channel-enabling-some-ships-to-pass-after-bridge-collapse_001420,2169,data/raw/disruption_news/baltimore_bridge_collapse_2024/baltimore-port-to-open-deeper-channel-enabling-some-cargo-ships-to-pass-after-bridge-colla.txt,868060a17e6a04079aa8dbd33b8fbb7869c3cbc864336a024fb69e4c185be51c,False
